,Unnamed: 0,msno,song_id,source_system_tab,source_screen_name,source_type,target,name,isrc,city,bd,gender,registered_via,registration_init_time,expiration_date
872,872,UGX+2jh3WO5XRuVOPuPCiIetzHlBjh0DPOLPeJSe36E=,h90KlUZE/mlkkPjhbhz3hXY1zvOhqJXuiKBoFWnTDAo=,listen with,Others profile more,listen-with,1,HOME,TWBR11604001,13,27,female,3,20150116,20170930
873,873,+4xaTltGXsNattBO89s5blOroev2V5i1M1kP0ZJpkyA=,bVWmDC13ohW6YF6anre6EboycTvThfp5HFD+mM016Xo=,my library,Local playlist more,local-library,1,Lollipop (Candyman),DKBKA9700408,13,23,female,9,20130620,20171009
874,874,6e70+6ySnTnqWDI/1DyI23nbMwtchlOH/pwzkk7FREY=,U+5xBtB/wED62hYw01Qxt/fEmlbNyVzKXYcxJR5bhyg=,my library,Local playlist more,local-playlist,1,People Get Ready,USA441199103,5,46,female,7,20121225,20170924
875,875,v3iWj2uNYuVPKwMYOpV2y1h4YXZBHbsE7rCJkkdncr4=,bepalH28XKhsgDFIkqheCEvGb6k/exhH5Mf4+2L8qbo=,my library,Local playlist more,local-library,0,星空,TWK231104801,1,0,,7,20111227,20170912
876,876,6e70+6ySnTnqWDI/1DyI23nbMwtchlOH/pwzkk7FREY=,ZsWlsGMGh8iYGZynyFn+EwOFEo12fR0FhUyu23V16VU=,my library,Local playlist more,local-playlist,1,People Get Ready,USA441206016,5,46,female,7,20121225,20170924
877,877,6e70+6ySnTnqWDI/1DyI23nbMwtchlOH/pwzkk7FREY=,elel5vT/hKWDESvSDLCQT6NkxXn7J8H29RdphnbbMFQ=,my library,Local playlist more,local-playlist,1,For What It's Worth,USEE10170607,5,46,female,7,20121225,20170924
878,878,v3iWj2uNYuVPKwMYOpV2y1h4YXZBHbsE7rCJkkdncr4=,sF6f7fg7qB6fwkn9xVzSZPdfuU/EzGd4pKE/toGhRu4=,my library,Local playlist more,local-library,1,深藍色,TWS571100003,1,0,,7,20111227,20170912
879,879,Oidq/6pQEuO1uP9Q6Prn5uzmKt48Ikn1Jcp9xevSBy4=,VqOqrfMxAOMwJpyfUSyWuPmHpMtSuzvrCvHgahApvDU=,discover,Discover Chart,online-playlist,1,EGO-HOLIC戀我癖 (EGO-HOLIC),TWUM71600076,1,0,,7,20131018,20170909
880,880,Oidq/6pQEuO1uP9Q6Prn5uzmKt48Ikn1Jcp9xevSBy4=,3DU6F6k6dFSdoQa2tsia5spMXFCxWh4JJdA3OxSo3rM=,discover,Discover Chart,online-playlist,1,你啊你啊 (only you),TW2151620008,1,0,,7,20131018,20170909
881,881,Oidq/6pQEuO1uP9Q6Prn5uzmKt48Ikn1Jcp9xevSBy4=,fCCmIa0Y5m+MCGbQga31MOLTIqi7ddgXvkjFPmfslGw=,discover,Discover Chart,online-playlist,1,默,TWUM71600075,1,0,,7,20131018,20170909
882,882,NEWVPdDsZz0Qp101Oj9MPU2+brstjUgfr0+rpt991VE=,9fjZfcnRZYSV4un8G83Ij8tKPeelYu/VxJ0vlPN+hVk=,my library,Local playlist more,local-library,1,床邊故事,TWK971601301,11,29,male,7,20161010,20170405
883,883,NEWVPdDsZz0Qp101Oj9MPU2+brstjUgfr0+rpt991VE=,woOlWc20G3D4jgygA0QzsCVcAkZDNjFH6pMfCIg+y7M=,my library,Local playlist more,local-library,1,七里香,TWK970400702,11,29,male,7,20161010,20170405
884,884,YRfzm1W/1oNhpZIi1hZtAfdgklclnHEvyqKxHD54GH0=,msy6vSQ15p6RVJfm/bSgcDwd3YSLp445Pdhzw6CEZRM=,explore,Explore,online-playlist,0,女孩妳知道嗎 (You Know What| Girl?),TWA531579702,11,37,male,9,20110613,20171004
885,885,YRfzm1W/1oNhpZIi1hZtAfdgklclnHEvyqKxHD54GH0=,iiifj//EcKnociT6W3nBASJygGe/TyFB41UD1bTtnU0=,explore,Explore,online-playlist,0,失落沙洲,TWJ010900404,11,37,male,9,20110613,20171004
886,886,7Ld8mRC7//XD5BJyh8Ng19ysx6SMHgAp7ozpEh3zNB4=,OiD1VHBxqXrBqGbq8sU60gOq2c2wB14KgbyZU+o23mQ=,my library,Local playlist more,local-library,0,Magic,GBAYE1400206,1,0,,7,20140212,20170912
887,887,7Ld8mRC7//XD5BJyh8Ng19ysx6SMHgAp7ozpEh3zNB4=,njZW7qYAOyDDZHNmAVUqVRyviltU+hSI4NPQQ5c2CIE=,my library,Local playlist more,local-library,0,Every Teardrop Is A Waterfall,GBAYE1100774,1,0,,7,20140212,20170912
888,888,7Ld8mRC7//XD5BJyh8Ng19ysx6SMHgAp7ozpEh3zNB4=,1P0budWPBi8VwKsu5CDZwTUpNCkyl3g7mjTBmZ/5WqE=,my library,Local playlist more,local-library,1,Paradise,GBAYE1101143,1,0,,7,20140212,20170912
889,889,1JRYsVwlhUDRYob6Zf4n8Kj4juc1282dwJLXiyoUEaA=,za8QsbPlP/ymNk92HLRy5o8i3rE5beixKmUFsIvsfgs=,my library,Local playlist more,local-library,1,How we roll,TWA450892802,9,18,female,3,20150327,20171020
890,890,1JRYsVwlhUDRYob6Zf4n8Kj4juc1282dwJLXiyoUEaA=,reXuGcEWDDCnL0K3Th//3DFG4S1ACSpJMzA+CFipo1g=,my library,Local playlist more,local-library,1,帥到分手,TWAG11600306,9,18,female,3,20150327,20171020
891,891,1JRYsVwlhUDRYob6Zf4n8Kj4juc1282dwJLXiyoUEaA=,QWYcpfjf5vLcOMNM03GczLoQ0H9/jBZzNfnJT9Ua26s=,my library,Local playlist more,local-library,1,Give Love,TWA531400408,9,18,female,3,20150327,20171020
892,892,1JRYsVwlhUDRYob6Zf4n8Kj4juc1282dwJLXiyoUEaA=,tQ9CofTIN5FTBE5UNajL6/P5Q2ZJ2AKB0MN+JwAssX4=,my library,Local playlist more,local-library,1,I See you,TWA531601202,9,18,female,3,20150327,20171020
893,893,1JRYsVwlhUDRYob6Zf4n8Kj4juc1282dwJLXiyoUEaA=,gwW4SN8etwEnJUI20K5Ybl35PPJZdMs95EUELsiCN3c=,my library,Local playlist more,local-library,1,Count On Me,USEE11000168,9,18,female,3,20150327,20171020
894,894,ENNfwjnrhgGU+NNcSV1+MADmxjRK2A7KHEzEz2BC0as=,IZiHpWQEDSvHZkR0CPUq9ONzpRvoWMz5v/EG5e/VYgU=,listen with,Others profile more,listen-with,1,木乃伊,TWB670501202,1,0,,9,20150206,20180126
895,895,ENNfwjnrhgGU+NNcSV1+MADmxjRK2A7KHEzEz2BC0as=,h90KlUZE/mlkkPjhbhz3hXY1zvOhqJXuiKBoFWnTDAo=,listen with,Others profile more,listen-with,1,HOME,TWBR11604001,1,0,,9,20150206,20180126
896,896,ENNfwjnrhgGU+NNcSV1+MADmxjRK2A7KHEzEz2BC0as=,jiZ/NAx/+6YFdk1D6jwZw14g48ZwImC0fKxXUuNnQ7M=,listen with,Others profile more,listen-with,0,最後戀人 (The last lover),TWX351500079,1,0,,9,20150206,20180126
897,897,07+a5Wl5ujG0rOjTrZ1nsd3VxpLuAsgEwN/pyXHwvRc=,90Upr3fyTOth9pXFztpGNV3vD6XRlZhNwgtA7vhCQ9s=,my library,Local playlist more,local-library,0,As Long As You Love Me – feat. Big Sean,USUM71205320,13,28,female,9,20130622,20170922
898,898,07+a5Wl5ujG0rOjTrZ1nsd3VxpLuAsgEwN/pyXHwvRc=,PHqVEALMocWEArPeLdtc++lcSDdzXeXJoRIydT1s3dc=,my library,Local playlist more,local-library,0,Flashlight,USUM71504653,13,28,female,9,20130622,20170922
899,899,7ey6CuRaiz6eUotZCIEeS6MXwOfxfOB74F4DTNq9/ng=,DZYVvUwEtvj779DKlLkOjMAUlzcXBHbmw0uPD0Rfiro=,my library,Local playlist more,local-library,1,最幸福的時間 (The Most Precious Moment),TWX351500075,4,20,male,3,20140429,20170809
900,900,7ey6CuRaiz6eUotZCIEeS6MXwOfxfOB74F4DTNq9/ng=,SDSJOlQjMjMRnDWM8uhPLUZbEs5C+gr3Fu1SYcLvBLc=,my library,Local playlist more,local-library,1,後來的我們,TWA450582201,4,20,male,3,20140429,20170809
901,901,7ey6CuRaiz6eUotZCIEeS6MXwOfxfOB74F4DTNq9/ng=,j0FPNSB8FF1xpp/Nk1Kzl6WEAA1uyskxnspHzZbxspg=,my library,Local playlist more,local-library,0,莫忘初衷,,4,20,male,3,20140429,20170809
902,902,gSexg5bNeunkfSyFNerYgyHn6HqTTRgGjlYrFsTbte4=,jBZBYugMwHamJngPoHs9LA2Aw0wxRYjZGux/dvYe5EU=,my library,Local playlist more,local-library,1,紅塵客棧,TWK971201108,1,0,,7,20111221,20170921
903,903,hxQrTs9zmMFchit19/+3tFkmfv3CLD4rhaD5FIsHvGA=,Sns0EjAhQUxrx0zl60TFfIsPBobwOOJG3+HjcLCYJiU=,my library,Local playlist more,local-playlist,0,默,GBLPF0096195,22,23,female,3,20130303,20170911
904,904,gSexg5bNeunkfSyFNerYgyHn6HqTTRgGjlYrFsTbte4=,kMOYeyuAqrfF8Urfw37smlOpXBJtJG4IJdE1FhP54LM=,my library,Local playlist more,local-library,1,Skyfall,GBBKS1200164,1,0,,7,20111221,20170921
905,905,hxQrTs9zmMFchit19/+3tFkmfv3CLD4rhaD5FIsHvGA=,v/frGf3xnyB6zyXeCK6gI2ZxClawAn+4WsYmgYpU6r4=,my library,Local playlist more,local-playlist,1,May I Love U,,22,23,female,3,20130303,20170911
906,906,hxQrTs9zmMFchit19/+3tFkmfv3CLD4rhaD5FIsHvGA=,OPEQ37IDfUA0wofC8QInuktBTt1TW/SeH4yGwhb66nc=,my library,Local playlist more,local-playlist,1,寂寞邊界,SGA170400001,22,23,female,3,20130303,20170911
907,907,gSexg5bNeunkfSyFNerYgyHn6HqTTRgGjlYrFsTbte4=,K+lh9tnzsHOKtUv7YpTSoKaiNifggC8yneft5T/zmF0=,my library,Local playlist more,local-library,1,好聽,TWF710700001,1,0,,7,20111221,20170921
908,908,gSexg5bNeunkfSyFNerYgyHn6HqTTRgGjlYrFsTbte4=,etnpvFVFCKje9Br8nB2pWWlaMRVwN6euSQc9+7ZnXR4=,my library,Local playlist more,local-library,1,Rolling In The Deep,GBBKS1000335,1,0,,7,20111221,20170921
909,909,gSexg5bNeunkfSyFNerYgyHn6HqTTRgGjlYrFsTbte4=,TYhx9eqWklddkLQlApQ5MS9jJCO4H3JHdpISZ3kZSRE=,my library,Local playlist more,local-library,1,給我一首歌的時間,TWK970801502,1,0,,7,20111221,20170921
910,910,lyDatZe7GwPwDpNDB9ST1EWdQ3GmR8/xoaut3Q/07P8=,OtqgQ+4mkx8W1JApMaEVkcnTZW5DYV3WmXWuXB8dmeI=,explore,Online playlist more,top-hits-for-artist,1,續集,HKD450200006,22,30,female,3,20160117,20171004
911,911,lyDatZe7GwPwDpNDB9ST1EWdQ3GmR8/xoaut3Q/07P8=,a+Jd/Cr3+jyA28olbttu9rT+d2uvl+odonfovD24WxM=,explore,Online playlist more,top-hits-for-artist,0,乾了這杯酒,,22,30,female,3,20160117,20171004
912,912,lyDatZe7GwPwDpNDB9ST1EWdQ3GmR8/xoaut3Q/07P8=,wdh+qoKentVFuna1jz2GUIY9Am4/OBBmCQJSmjFrSbY=,explore,Online playlist more,top-hits-for-artist,1,兄弟難當,,22,30,female,3,20160117,20171004
913,913,djNu43m9lu6sTigMGZTE4oihHKdVrAbhUIsm7rJO8h4=,0vBTdkfbCDjBihoqg+UAEIkuFS+6WUmTpgv+iPHP9fY=,my library,Local playlist more,local-library,1,寶貝,TWA470601002,13,26,female,9,20110511,20170912
914,914,rKwKatNKGyP9Tuf91xrzsVOrhonomhp8ZkxE82XBV7k=,h82lczoWQF1Z5IEBsAROYHVkfgVSRnecJdltcKcH29k=,my library,Local playlist more,local-playlist,1,好朋友的祝福,TWA771201085,13,23,female,3,20120802,20171001
915,915,rKwKatNKGyP9Tuf91xrzsVOrhonomhp8ZkxE82XBV7k=,329TJd0rQ+k0Jdh1rznUMF+suwuJsUCYe06F7RQqxV4=,my library,Local playlist more,local-playlist,1,紅豆,,13,23,female,3,20120802,20171001
916,916,rKwKatNKGyP9Tuf91xrzsVOrhonomhp8ZkxE82XBV7k=,9I/X+sf/5pW35Kt7N/qYBFzAxZTj7vjm+khRLODVdm8=,my library,Local playlist more,local-playlist,1,發現愛(林俊傑+金莎),,13,23,female,3,20120802,20171001
917,917,rKwKatNKGyP9Tuf91xrzsVOrhonomhp8ZkxE82XBV7k=,FDjT11W+8aCQyMNZg1rETxtFM8FwhtfFMtkLSvXVwfU=,my library,Local playlist more,local-playlist,1,背叛情歌,TWA559910101,13,23,female,3,20120802,20171001
918,918,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,5x7PIqqzV2/oYEFX6sy/fwOKxf3+LYO0l89D6XEGwBA=,my library,Local playlist more,local-library,1,Bobby Doll,KRA381601778,1,0,,7,20160810,20170909
919,919,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,L6w2d0w84FjTvFr+BhMfgu7dZAsGiOqUGmvvxIG3gvQ=,my library,Local playlist more,local-library,1,好好 (想把你寫成一首歌) (Song About You),TWK231610203,1,0,,7,20160810,20170909
920,920,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,33msPRqRLmUCtB/xNYkGC0wdNQevBzNKcNvhrY07u4I=,my library,Local playlist more,local-library,1,怪我太年輕,TWA750000507,1,0,,7,20160810,20170909
921,921,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,DLHChE1ybN9oauWZoM/uIZluq1NhKAEGLlkUUE2tlKA=,my library,Local playlist more,local-library,1,修煉愛情,TWJ011600702,1,0,,7,20160810,20170909
922,922,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,M1vIkK7O3L+uTPnSa23mDI/OCHQ7nY0TrTUSSveMNG8=,my library,Local playlist more,local-library,1,不痛,TWJ011600705,1,0,,7,20160810,20170909
923,923,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,+cp5mhrMQ/dns1kBDPcW8LoNJp3MoPge39Ho18Q9jFk=,my library,Local playlist more,local-library,1,K歌之王,HKD250130806,1,0,,7,20160810,20170909
924,924,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,5myS1WHBGGzoGGXLLGo/tIuHzWsyp0Ez0NoLWKdkA9Y=,my library,Local playlist more,local-library,1,IF YOU,TWA531512846,1,0,,7,20160810,20170909
925,925,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,VqOqrfMxAOMwJpyfUSyWuPmHpMtSuzvrCvHgahApvDU=,my library,Local playlist more,local-library,1,EGO-HOLIC戀我癖 (EGO-HOLIC),TWUM71600076,1,0,,7,20160810,20170909
926,926,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,CNBSrli5D7RXlhNnUaE121/3305U4LxN10iMx6tIYgA=,my library,Local playlist more,local-library,1,謝謝儂,HKD250231303,1,0,,7,20160810,20170909
927,927,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,zvZrBE1h85EUOTllHRHvl3IefY2Pj79jyYqQ0B3JLb8=,my library,Local playlist more,local-library,1,Dr. Jolin (Dr. Jolin),TWA531242302,1,0,,7,20160810,20170909
928,928,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,oDa6FWM8MYb6bfrq134wyBy/YkODxg+m7AkVGplizZU=,my library,Local playlist more,local-library,1,SOBER,TWA531512847,1,0,,7,20160810,20170909
929,929,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,x6u5YRNWfWRwBSupKIjHonX/pAAr4HtXW4ZUIh7/iPo=,my library,Local playlist more,local-library,1,LOSER,KRA401500541,1,0,,7,20160810,20170909
930,930,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,HbqkjwnnIt6BtfmvVyXTdPHAsFCYxU74sv8+s1lfIwE=,my library,Local playlist more,local-library,1,Zenzenzense,JPPO01617097,1,0,,7,20160810,20170909
931,931,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,VkDBgh89umc9m6uAEfD6LXngetyGhln4vh/ArCGO0nY=,my library,Local playlist more,local-library,1,如果我們不曾相遇 (What If We Had Never Met),TWK231680820,1,0,,7,20160810,20170909
932,932,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,podlycp3c6tOEDw7q8iQBVgvFjiMpkWWXTlXljGdbTY=,my library,Local playlist more,local-library,1,TT,US5TA1600082,1,0,,7,20160810,20170909
933,933,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,aEKOVmsf2EwdSjDL8wd8KVSsk/EMY8mBXu4H7aGHReY=,my library,Local playlist more,local-library,1,男人的錯,HKD250231304,1,0,,7,20160810,20170909
934,934,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,CcQSwK9vOdznxvEEr2XK4L3ES0AIyODtGAASTcjTxBo=,my library,Local playlist more,local-library,1,BAD BOY,SGA051200110,1,0,,7,20160810,20170909
935,935,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,FNZx+e+RYwl+iAchWfFMRwh/P6h4CSULymuRlyeAObo=,my library,Local playlist more,local-library,1,兄妹,HKD250331803,1,0,,7,20160810,20170909
936,936,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,vNzfLqA67OmELUyJ/qq1TS8ZMODmku3dTiHQ91c8m/s=,my library,Local playlist more,local-library,1,月黑風高(國),HKUM70701244,1,0,,7,20160810,20170909
937,937,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,ymETPrk0w59sNkCkDhpBSbWf6rXe60ksnoqVhvz2tHI=,my library,Local playlist more,local-library,1,我知道你很難過,TWA750000503,1,0,,7,20160810,20170909
938,938,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,G5ksHKp0zRUU+YSrlkblfMgJRG0NrNz+v7afNoC6HLI=,my library,Local playlist more,local-library,1,쳐다보지마,KRA381208940,1,0,,7,20160810,20170909
939,939,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,RV1zvU+spC92Cs5UHvrmbGEszns/oxixEbmCVs1IOMM=,my library,Local playlist more,local-library,1,相愛的方法,TWUM71600046,1,0,,7,20160810,20170909
940,940,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,TbrfWJpl81E4alsi2+b84oeUu+b5S/8n9yFlZDriNYs=,my library,Local playlist more,local-library,1,觀眾,TWUM71600048,1,0,,7,20160810,20170909
941,941,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,f+CkfiVrniYo/Kfw3UakAXL1FDeDzwjfAvdpIW+V5Bk=,my library,Local playlist more,local-library,1,쩔어 ZUTTER,KRA401500589,1,0,,7,20160810,20170909
942,942,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,w6DP8hBBT7eE7+D1fYd/cgQ3Oz+owdqHaj7jxbkmEjA=,my library,Local playlist more,local-library,1,La Boum,KRA381209027,1,0,,7,20160810,20170909
943,943,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,Hd5nQygbEKWc8C1kk+1YKN8h7Uolg72YT+NxFTlleyI=,my library,Local playlist more,local-library,1,愛是這樣 (This is Love),TWA471603010,1,0,,7,20160810,20170909
944,944,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,M+bq9eYbm6GyBhndRV4gwCgcYJsdX9Fs16ZktstEOP8=,my library,Local playlist more,local-library,1,별,KRA381209028,1,0,,7,20160810,20170909
945,945,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,VkILU0H1h3NMmk9MQrXouNudGk5n8Ls5cqRRuBxeTh4=,my library,Local playlist more,local-library,1,眼| 鼻| 口 (Eyes| Nose| Lips),TWA531400512,1,0,,7,20160810,20170909
946,946,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,gP4t+REbMdgJSVu+IfNMuCeOxLGQO8MD+vsxWLsnqOo=,my library,Local playlist more,local-library,1,Play我呸,TWA531603147,1,0,,7,20160810,20170909
947,947,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,8ZT1ADO1qNipe/T41z8XASvyZRgdBUL5oung7zV5am4=,my library,Local playlist more,local-library,1,彩虹,TWK970701302,1,0,,7,20160810,20170909
948,948,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,PpMrpRlz/8k4KubA0+YSe2n03qffkoUkXY8wPQRYTMA=,my library,Local playlist more,local-library,1,不醉不會,TWJ011600703,1,0,,7,20160810,20170909
949,949,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,qtXx/bs0zr869h/2MoBW61isLvmiFlvk3JSCm/lzhWA=,my library,Local playlist more,local-library,1,咕嘰咕嘰,TWJ011600706,1,0,,7,20160810,20170909
950,950,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,wVUeoaIQXKvfVyfhDmbASVl049NL7hVvfOo7vYoSyMQ=,my library,Local playlist more,local-library,1,Dream Lantern,JPPO01618952,1,0,,7,20160810,20170909
951,951,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,kc/i+A1eC1gl+vEYucRJpJaE/1HFxv2IINZYhho+tTQ=,my library,Local playlist more,local-library,1,예쁜 나이 25살,KRA381209025,1,0,,7,20160810,20170909
952,952,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,NDtSbLpLMkWyBAhfRimU73D/pKVWE6Z3Q2IEdmFuWNk=,my library,Local playlist more,local-library,1,Sparkle,JPPO01618974,1,0,,7,20160810,20170909
953,953,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,yiv4hWmB14ILncyui4AbZ8pNR7uPH3Tck8qF/K615w8=,my library,Local playlist more,local-library,1,Good-bye,TWA750000508,1,0,,7,20160810,20170909
954,954,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,gcqhMI67ktwNMh8MVQdvtDIGD6PIWedZOKhk6qhyjow=,my library,Local playlist more,local-library,1,好久不見,HKUM70700735,1,0,,7,20160810,20170909
955,955,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,mUw9xIWyVz+cGPXENIH/8aFMqByX+tMuZmyDRbBFCm0=,my library,Local playlist more,local-library,1,馬德里不思議 (A Wonder In Madrid),TWA270601003,1,0,,7,20160810,20170909
956,956,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,AHZ9hH17d9Z19f1yR39yW/J7fjESzNkNVJxVUoNk4hs=,my library,Local playlist more,local-library,1,喜歡你,TWJ011600704,1,0,,7,20160810,20170909
957,957,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,34IXh04bdV42ClAF+3lHsAjNQEA9yljeyamS6+Wv1BQ=,my library,Local playlist more,local-library,1,Nandemonaiya,JPPO01618977,1,0,,7,20160810,20170909
958,958,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,IY9FSyfgKX5R4wK4XUiHXNgrg3VI0/L3ORGbH5AVpCc=,my library,Local playlist more,local-library,1,浪費,TWJ011600708,1,0,,7,20160810,20170909
959,959,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,QZBm8SOwnEjNfCpgsKBBGPMGET6y6XaQgnJiirspW7I=,my library,Local playlist more,local-library,1,年輪說,TWUM71600042,1,0,,7,20160810,20170909
960,960,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,8mskYfYHpL+CBD90OQo+uVj9DxIm5/IzQIGovNmLshc=,my library,Local playlist more,local-library,1,I Feel You,US5TA1500091,1,0,,7,20160810,20170909
961,961,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,bM7nqCES1WSwoaNN0yEk5tNIQolPeeOevsm+nwV27Pw=,my library,Local playlist more,local-library,1,Nobody's Perfect,USUM71100947,1,0,,7,20160810,20170909
962,962,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,0qRqltMHOBTISu27Ua7HKmICh9eR+IPLZ29rRI8gqBQ=,my library,Local playlist more,local-library,1,쳐다보지마,KRA381209026,1,0,,7,20160810,20170909
963,963,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,56GgUdZtxpOVaQWIIPK2gFBiyJxYjbC8gPMPU1stoL8=,my library,Local playlist more,local-library,1,我們,TWUM71600045,1,0,,7,20160810,20170909
964,964,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,TA8T+qI4rqZoUI3/TbMBc0wMPz+eilajCK9ypO+KWYU=,my library,Local playlist more,local-library,1,I'm Not Yours - feat.安室奈美惠NAMIE AMURO,TWA531457205,1,0,,7,20160810,20170909
965,965,ceXOGLrR/mNwc0OCAoTvYYDAlMmf0A25nG0d0Rx5HeM=,FxM39WemBaDIHKP7PR2z5J7S7CYEsvHWxlAygofeisk=,my library,Local playlist more,local-library,1,Love Song,TWA531100381,1,0,,7,20160810,20170909
966,966,+FpdbJGG98n1/7YKwUt39CIinpyvS72BrGnjk6VRhJQ=,Oih4McOpXHBFu32TWdQx9ttMff5dSWZIKc3R9NXfGgM=,my library,Local playlist more,local-library,1,心痛的感覺,TWB511382104,4,30,female,7,20130116,20170930
967,967,uKg9h4w3vN3A473AXKNVS4lP9LoxdQmE6aPlcdmtDEc=,rC/2Go90MCrg9Bclie+bgZLyvayObXYQ3OFtkWSYK04=,my library,Local playlist more,local-library,1,煙火裡的塵埃,CND141400063,22,21,male,7,20130308,20170930
968,968,uKg9h4w3vN3A473AXKNVS4lP9LoxdQmE6aPlcdmtDEc=,XlkjAJe0dfNZGVXs98X/tteFpStvXboU0MegqWJt36U=,my library,Local playlist more,local-library,1,Side To Side,USUM71602107,22,21,male,7,20130308,20170930
969,969,uKg9h4w3vN3A473AXKNVS4lP9LoxdQmE6aPlcdmtDEc=,ArrC+4m1W2kjrdWyT3JlQacgMlHxoORm+1W9TVx6XE8=,my library,Local playlist more,local-library,1,Back from the Edge,DEE861600585,22,21,male,7,20130308,20170930
970,970,+FpdbJGG98n1/7YKwUt39CIinpyvS72BrGnjk6VRhJQ=,l5kAbNRLLEoGdd03QmRhr+KxsvF2K2b87C8F/HuvxcE=,my library,Local playlist more,local-playlist,1,Bang My Head (feat. Sia & Fetty Wap),GB28K1500110,4,30,female,7,20130116,20170930
971,971,+FpdbJGG98n1/7YKwUt39CIinpyvS72BrGnjk6VRhJQ=,6LeJ6pqbfSHigIs2XXWzqtgoGfqdhmbitmqVB1yF4U4=,my library,Local playlist more,local-playlist,1,La La La,GBAAA1300148,4,30,female,7,20130116,20170930
